"ESTUDIO","CUES","CCAA","PROV","MUN","CAPITAL","TAMUNI","ENTREV","TIPO_TEL","SEXO","EDAD","P0","P1","P2","P3","P4","P4A_1","P4A_2","P4A_3","P4A_4","P4A_5","P4A_6","P4A_9","P4B","P4C","P4D","P4E","P4F","P4G_1","P4G_2","P4G_3","P4G_4","P4G_5","P4G_9","P4H_1","P4H_2","P4H_3","P4H_4","P4H_5","P4H_6","P4H_9","P4I","P5","P5A_1","P5A_2","P5A_3","P5A_4","P5B_1","P5B_2","P5B_3","P5B_4","P6","P6A","P7","P8","P9","P10","P11_1","P11_2","P12","P13_1","P13_2","P14_1","P14_2","P15","P16","P17_1","P17_2","P17_3","P18_1","P18_2","P18_3","P19_1","P19_2","P19_3","P19_4","P19_5","P20","P21","P22","INTENCIONG","ESCIDEOL","ESCIDEOLPOLI_1","ESCIDEOLPOLI_2","ESCIDEOLPOLI_3","ESCIDEOLPOLI_4","ESCIDEOLPOLI_5","P27_1","P27_2","P27_3","P27_4","P27_5","PARTICIPACIONG","FIDEVOTO","P31","ESCUELA","NIVELESTENTREV","RELIGION","ECIVIL","SITLAB","CNO11","CLASESOCIAL","IA_E1_DIA","IA_E1_MES","IA_E1_ANYO","IA_E2","IA_E3","IA_E4","P4A_7","P4A_8","P4A_10","P4A_11","VOTOSIMG","ESTUDIOS","CLASESUB"
3292,2676,10,3,0,3,3,0,2,1,40,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,4,2,3,10,1,3,4,2,46,6,8,6,22,11,5,3,2,1,2,3,4,97,1,4,5,9,2,10,6,5,2,1,1,3,1,3,3,3,9,5,1,1,2,3,5,9,20,6,15,2,NA,NA,NA,NA,2,6,2
3292,2140,10,3,0,3,2,0,2,2,39,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,7,1,1,1,3,1,2,7,1,2,1,1,5,4,1,8,90,51,53,1,91,8,4,7,1,3,2,4,1,1,2,2,9,1,10,7,8,3,1,6,6,1,2,1,3,11,4,2,1,2,3,3,9,20,4,20,4,NA,NA,NA,NA,2,6,2
3292,1370,10,3,0,3,3,0,2,2,62,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,2,4,2,1,8,9,98,3,5,50,51,13,1,97,99,7,1,3,1,98,2,3,1,1,98,98,98,98,98,98,10,1,99,99,99,4,1,5,3,5,5,1,4,NA,3,3,9,20,4,19,1,NA,NA,NA,NA,2,5,2
3292,1918,10,3,0,3,3,0,2,1,56,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,98,2,1,4,4,2,98,99,2,9,99,1,99,4,3,53,8,51,6,1,99,3,3,3,3,3,3,3,97,5,98,98,98,98,98,98,3,3,3,3,3,1,3,2,3,4,5,4,4,NA,99,3,9,20,4,16,3,NA,NA,NA,NA,97,3,9
3292,2764,10,3,0,3,3,0,2,1,69,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,1,1,2,NA,2,2,1,2,5,5,3,1,6,4,1,97,99,5,4,5,3,13,53,8,29,8,16,1,1,1,1,1,4,4,97,5,6,2,3,1,7,2,1,1,2,1,1,5,3,4,3,11,5,1,2,NA,3,5,9,20,6,14,3,NA,NA,NA,NA,97,6,2
3292,89,10,3,0,3,4,0,2,1,18,1,1,3,2,1,2,2,2,2,2,2,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,NA,1,3,2,1,4,2,1,7,8,1,7,10,96,1,5,3,16,96,50,50,9,98,2,2,2,2,2,4,4,6,5,6,3,5,2,8,5,2,3,3,2,5,5,9,1,3,5,4,2,6,NA,3,1,9,20,2,26,3,2,2,2,1,97,5,2
3292,1224,10,3,0,3,4,0,2,2,74,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,98,2,1,2,3,1,98,99,2,2,4,98,99,4,3,6,8,98,8,6,98,8,1,5,1,98,2,3,1,1,1,1,10,5,10,98,8,1,1,5,5,1,1,1,3,2,1,3,2,NA,4,2,9,20,3,24,4,NA,NA,NA,NA,2,2,3
3292,1916,10,3,0,3,4,0,2,2,62,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,8,1,1,NA,NA,98,2,1,5,1,1,3,4,1,1,8,98,99,4,2,22,6,8,6,8,98,2,2,2,1,2,4,4,97,5,5,98,6,2,9,6,5,4,2,2,5,1,2,1,3,6,1,3,1,5,3,3,9,20,4,17,3,NA,NA,NA,NA,2,4,2
3292,1780,10,3,0,3,4,0,2,1,30,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,5,3,1,2,4,1,9,2,1,98,4,2,53,8,98,16,98,99,6,6,3,1,8,3,3,96,3,5,4,7,3,9,5,3,3,1,1,4,1,3,2,3,10,6,1,1,5,3,3,9,20,4,14,3,NA,NA,NA,NA,4,6,2
3292,2210,10,3,0,3,4,0,1,2,53,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,1,1,6,1,1,4,3,1,3,4,1,2,1,3,5,3,5,98,99,99,6,1,99,6,1,3,1,1,3,4,97,5,3,3,98,6,9,9,6,1,1,2,1,1,1,4,3,4,2,5,4,NA,6,4,9,20,5,15,1,NA,NA,NA,NA,2,3,5
3292,390,10,3,0,3,3,0,2,1,22,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,3,4,2,3,9,1,3,4,2,53,51,6,53,6,51,6,2,6,1,1,2,4,97,2,3,5,8,2,10,10,5,1,1,5,1,1,3,3,3,6,6,2,6,NA,5,2,9,20,3,18,1,NA,NA,NA,NA,21,4,4
3292,1054,10,3,0,3,4,0,2,1,61,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,3,2,97,99,2,2,8,1,8,5,4,51,1,23,97,99,99,3,1,2,1,1,4,4,96,5,3,98,7,98,10,8,3,1,1,1,1,5,3,1,3,1,2,2,4,NA,2,2,9,20,3,13,3,NA,NA,NA,NA,97,1,1
3292,731,10,3,0,3,3,0,2,1,47,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,1,1,3,3,8,99,99,2,8,99,99,99,4,2,8,94,98,53,6,1,6,3,5,2,5,1,4,1,1,4,3,8,4,9,5,6,2,1,5,4,1,2,1,3,11,3,1,1,7,3,2,9,20,3,18,2,NA,NA,NA,NA,2,6,2
3292,1993,10,3,0,3,3,0,2,2,43,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,1,2,5,3,8,7,5,2,1,2,1,3,5,4,53,6,22,53,6,22,1,1,1,1,1,4,4,97,5,10,1,5,1,10,1,1,1,1,1,1,1,3,5,3,6,2,1,1,5,3,3,9,20,4,11,3,NA,NA,NA,NA,96,4,2
3292,287,10,3,0,3,3,0,2,2,78,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,98,2,1,1,3,2,98,99,2,3,6,98,99,3,2,30,98,99,97,99,99,8,5,7,1,97,2,4,1,1,98,5,9,2,10,98,8,2,2,7,97,1,1,2,3,4,1,1,3,NA,3,1,9,20,2,14,4,NA,NA,NA,NA,2,3,2
3292,809,10,3,0,3,3,0,2,1,26,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,8,2,8,5,8,2,4,3,2,10,1,98,99,4,2,94,98,99,97,99,99,2,97,2,97,97,4,4,97,5,2,5,98,98,98,98,5,97,97,98,97,5,3,3,3,2,5,2,1,7,99,2,9,20,3,18,3,NA,NA,NA,NA,21,2,9
3292,1098,10,3,0,3,3,0,2,1,23,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,3,1,2,1,8,3,3,2,3,2,2,10,4,1,2,4,4,53,1,8,8,98,99,5,97,3,5,97,3,8,3,4,5,98,98,98,98,98,5,97,7,3,97,5,3,3,3,2,1,2,1,7,98,2,9,20,3,19,3,NA,NA,NA,NA,18,2,8
3292,2710,10,3,0,3,2,0,2,1,71,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,1,98,2,1,4,1,2,3,6,2,9,3,3,1,4,4,13,1,20,12,8,98,4,1,1,1,3,4,8,98,5,5,99,99,99,99,99,5,5,3,99,5,1,3,1,3,4,2,2,2,NA,12,5,9,20,6,26,2,NA,NA,NA,NA,99,3,5
3292,1254,10,3,0,3,1,0,2,1,41,1,5,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,4,2,2,2,5,3,8,98,99,2,1,6,1,6,5,2,1,53,99,8,6,99,1,6,1,6,4,4,2,2,0,6,1,5,1,4,4,1,6,4,1,4,1,2,5,3,4,2,1,1,3,3,2,9,20,3,20,4,NA,NA,NA,NA,1,3,2
3292,654,10,12,0,3,2,0,2,1,45,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,3,2,2,4,1,2,8,5,2,4,1,96,51,8,53,98,99,7,6,4,2,6,3,3,6,0,3,3,8,2,9,6,3,3,1,2,4,1,3,5,3,11,2,1,1,3,3,2,9,20,3,21,2,NA,NA,NA,NA,1,6,2
3292,2566,10,12,0,3,2,0,2,1,24,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,2,5,1,3,8,3,5,4,4,96,13,16,96,97,99,6,2,8,1,2,3,4,4,2,5,6,9,3,10,8,7,4,1,7,3,1,3,8,3,7,4,2,8,NA,3,4,9,20,5,22,4,NA,NA,NA,NA,21,5,2
3292,552,10,12,0,3,3,0,2,1,46,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,7,4,2,1,6,1,5,5,1,96,8,94,53,97,99,8,1,10,1,1,2,4,5,2,3,6,9,1,10,9,5,1,1,6,1,1,3,1,3,14,6,2,1,2,5,2,9,20,3,23,2,2,2,2,2,21,6,4
3292,586,10,12,40,2,5,0,2,1,80,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,9,2,1,3,3,2,3,5,1,8,1,5,1,3,2,11,45,94,29,16,22,7,2,5,1,4,2,3,1,1,2,3,8,2,10,5,8,3,1,4,4,1,1,1,3,1,6,5,2,NA,5,2,9,20,3,92,2,NA,NA,NA,NA,2,1,4
3292,549,10,12,40,2,5,0,2,1,42,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,1,1,2,4,3,1,2,3,1,10,1,2,5,4,2,53,1,51,29,53,97,1,1,1,1,1,3,3,6,5,6,3,7,1,10,4,1,1,1,1,2,1,3,1,3,8,6,1,1,3,3,2,9,20,3,19,2,NA,NA,NA,NA,4,6,2
3292,2017,10,12,40,2,5,0,2,1,64,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,8,2,1,2,7,98,2,1,98,3,8,2,2,11,90,98,98,99,99,6,2,6,1,5,2,3,1,1,2,5,2,5,1,4,5,2,1,5,4,1,3,1,3,8,2,1,2,NA,3,3,9,20,4,15,3,NA,NA,NA,NA,2,6,2
3292,1430,10,12,40,2,5,0,2,1,38,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,1,8,3,3,1,7,4,2,6,1,1,96,4,3,1,8,98,1,9,53,7,99,99,99,99,2,2,3,4,8,2,5,1,7,98,8,5,7,2,98,4,3,3,3,11,3,1,4,NA,3,3,9,20,4,17,2,NA,NA,NA,NA,18,6,2
3292,1956,10,12,40,2,5,0,2,1,53,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,2,2,2,2,2,3,1,3,4,2,2,6,5,3,5,4,13,94,98,12,6,8,7,1,1,1,7,2,4,99,5,5,4,10,1,10,6,5,1,1,1,5,5,5,6,3,5,3,1,1,9,4,3,9,20,4,22,3,NA,NA,NA,NA,98,5,3
3292,2065,10,12,40,2,5,0,2,2,26,1,2,3,1,1,1,1,2,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,2,4,3,2,7,3,4,5,3,2,16,96,99,53,99,99,8,4,9,1,7,2,3,4,2,2,4,9,1,10,6,8,4,1,8,6,1,3,3,3,7,6,2,1,4,3,3,9,20,4,15,4,2,2,2,2,21,5,2
3292,2083,10,12,40,2,5,0,2,1,56,1,2,3,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,1,8,1,NA,1,NA,1,2,2,5,3,1,7,2,2,9,6,1,99,5,4,8,94,13,1,9,12,2,2,1,1,1,4,4,97,5,5,1,8,1,10,4,5,4,4,2,2,1,3,4,3,4,2,1,1,5,12,3,9,20,4,25,4,NA,NA,NA,NA,97,3,5
3292,2378,10,12,40,2,5,0,2,1,51,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,2,2,8,3,1,3,5,2,51,22,97,51,22,97,1,3,1,2,2,4,3,2,0,6,3,7,1,8,5,1,5,5,1,4,1,3,3,3,11,1,1,1,1,2,4,9,20,5,15,3,NA,NA,NA,NA,1,6,1
3292,2674,10,12,40,2,5,0,2,2,44,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,NA,NA,1,2,3,2,2,2,1,1,2,3,1,10,8,4,3,5,2,94,22,51,53,53,29,7,1,8,1,5,2,4,5,1,2,4,7,1,10,6,6,2,2,6,4,1,2,1,3,11,4,2,1,2,3,5,9,20,6,23,2,NA,NA,NA,NA,2,6,2
3292,2690,10,12,40,2,5,0,1,2,35,1,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,3,3,3,1,1,2,5,3,8,4,3,2,2,4,1,3,3,3,22,8,90,90,99,99,8,7,7,6,7,2,3,1,1,8,7,6,7,5,6,8,7,6,6,6,1,1,1,3,4,3,1,1,5,3,5,9,20,6,14,2,NA,NA,NA,NA,2,3,2
3292,2773,10,12,40,2,5,0,2,1,28,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,4,3,1,1,6,1,3,5,1,1,53,11,1,20,53,7,1,5,1,7,2,4,1,2,3,5,9,1,10,7,3,1,1,1,3,1,2,1,3,13,5,2,6,NA,4,5,9,20,6,26,3,NA,NA,NA,NA,7,6,3
3292,1183,10,12,0,3,1,0,2,1,76,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,NA,NA,1,2,2,1,3,1,4,3,2,6,98,3,99,2,2,1,99,99,12,99,99,7,99,7,1,99,2,3,1,1,4,4,8,1,10,5,8,6,1,4,5,1,3,1,3,4,2,1,2,NA,3,2,9,20,3,23,4,NA,NA,NA,NA,2,3,2
3292,78,10,12,0,3,3,0,2,1,67,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,3,1,2,98,2,1,4,7,1,4,3,2,98,99,8,98,5,2,22,96,8,6,8,99,6,3,1,1,8,3,3,6,3,5,4,7,1,9,6,8,5,6,6,7,1,3,1,3,11,2,1,2,NA,2,1,9,20,2,18,3,NA,NA,NA,NA,4,6,1
3292,971,10,12,0,3,3,0,2,2,40,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,1,2,8,4,1,1,4,3,2,1,4,1,5,4,4,51,1,98,1,98,99,4,5,1,1,3,3,3,97,5,7,3,7,1,10,6,4,5,2,1,4,1,3,1,3,6,2,2,4,NA,12,2,9,20,3,15,3,NA,NA,NA,NA,1,4,5
3292,2329,10,12,0,3,3,0,2,2,42,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,5,2,3,2,3,5,4,3,11,53,8,53,8,50,5,5,5,4,5,2,2,97,5,5,4,7,5,10,7,6,5,1,3,4,5,5,3,3,12,2,1,1,3,4,4,9,20,5,16,3,NA,NA,NA,NA,2,6,3
3292,1613,10,12,0,3,2,0,2,1,28,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,3,1,2,5,3,2,3,2,2,6,98,3,1,5,2,53,8,98,53,97,99,1,3,1,5,5,4,3,3,4,10,1,1,1,10,8,1,3,8,1,6,1,3,2,3,4,2,2,1,11,2,3,9,20,4,18,2,NA,NA,NA,NA,18,3,1
3292,2622,10,12,0,3,2,0,1,2,59,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,3,3,2,2,2,3,2,4,5,1,4,1,1,3,4,3,13,8,53,8,97,99,5,3,3,1,3,1,3,1,1,5,4,8,1,9,7,5,3,1,3,3,1,3,3,3,13,1,1,9,NA,99,5,9,20,6,20,1,NA,NA,NA,NA,2,6,9
3292,206,10,12,0,3,1,0,1,2,83,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,8,3,2,98,99,2,2,98,5,98,4,4,1,11,12,12,6,91,9,1,5,1,5,2,4,1,1,98,9,98,98,98,98,9,4,1,3,4,1,1,1,2,NA,2,3,2,NA,12,1,9,20,2,19,3,NA,NA,NA,NA,2,1,5
3292,2737,10,12,0,3,2,0,2,2,27,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,1,2,2,1,4,3,2,3,2,2,6,8,3,5,5,4,1,20,18,1,16,98,8,97,5,97,97,2,8,97,0,98,98,98,98,98,98,8,97,97,98,97,1,2,3,3,4,1,2,1,5,12,5,9,20,6,14,3,NA,NA,NA,NA,1,3,5
3292,1290,10,12,0,3,3,0,2,1,51,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,2,1,2,3,1,3,4,1,10,3,1,4,5,2,50,22,53,53,8,98,8,3,3,1,7,3,4,97,5,4,2,8,1,10,7,4,1,1,1,6,1,2,1,3,6,5,1,1,1,3,3,9,20,4,21,1,NA,NA,NA,NA,2,4,2
3292,1915,10,12,0,3,3,0,2,2,33,1,2,3,1,1,1,2,2,2,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,1,8,4,3,2,2,7,1,10,3,3,1,4,2,53,9,51,22,98,99,5,5,5,3,5,3,4,97,5,3,4,7,2,10,6,4,2,1,4,4,1,3,4,3,6,4,1,1,4,4,3,9,20,4,22,3,2,2,2,2,77,4,3
3292,1823,10,12,0,3,3,0,2,1,61,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,5,3,1,10,4,1,3,5,4,1,13,45,53,6,12,1,1,1,1,1,4,3,97,0,6,98,7,1,9,5,1,3,3,1,2,1,3,1,3,4,1,1,1,5,4,3,9,20,4,26,3,NA,NA,NA,NA,1,3,3
3292,1037,10,12,0,3,4,0,2,1,47,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,2,4,3,1,3,2,1,6,7,1,9,3,2,51,8,3,29,97,99,1,1,1,2,3,3,4,97,5,5,4,6,1,10,5,1,1,1,1,1,5,3,3,3,6,5,1,1,3,3,2,9,20,3,15,3,NA,NA,NA,NA,97,4,2
3292,1776,10,12,0,3,4,0,2,2,75,1,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,8,4,3,2,98,99,2,3,1,98,99,4,4,13,99,99,97,99,99,5,1,5,1,6,2,4,98,5,5,4,8,2,10,4,8,1,1,6,6,1,3,5,3,4,1,2,2,NA,5,3,9,20,4,16,3,NA,NA,NA,NA,99,3,4
3292,1651,10,12,0,3,3,0,2,1,56,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,2,1,2,3,1,2,5,2,2,10,1,3,3,3,1,11,98,97,99,99,5,5,5,5,5,3,3,97,5,5,4,6,5,5,5,7,7,7,7,7,1,3,5,3,4,2,1,1,9,5,3,9,20,4,19,2,NA,NA,NA,NA,98,3,4
3292,2617,10,12,0,3,3,0,1,2,19,1,3,1,1,1,1,2,2,1,2,2,2,3,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,3,NA,NA,2,2,8,5,3,1,2,3,2,8,10,1,5,2,2,46,97,99,97,99,99,4,98,4,6,6,3,3,6,5,6,4,6,2,9,5,3,5,6,3,6,4,6,6,3,5,5,2,6,NA,5,5,9,20,6,18,1,2,2,2,2,4,5,4
3292,1367,10,46,0,3,3,0,2,1,47,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,4,3,8,1,3,1,8,10,1,5,5,4,1,53,97,1,97,99,2,1,2,1,1,4,4,97,5,5,3,7,1,10,5,3,1,1,2,2,1,2,1,3,4,2,2,4,NA,12,3,9,20,4,20,1,NA,NA,NA,NA,2,3,5
3292,2376,10,46,0,3,3,0,1,1,42,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,3,1,2,4,1,6,7,1,8,5,2,24,1,8,97,99,99,1,8,1,9,5,4,1,3,4,7,3,7,1,7,5,1,6,8,1,6,1,1,2,3,7,4,1,1,11,3,4,9,20,5,16,3,NA,NA,NA,NA,18,5,2
